"demers_pelag","mobility","big","Genus","Species","Tmax","tmax_metric","tmax_acc","lat","lon","altitude","citation","Phylum","Class","Order","Family","NMGHCND_2m_shade_Tb95","NMGHCND_exposed_Tb95","NMGHCND_exposed_Tb_wet95","NMGHCND_shade_Tb_wet95","thermy","Realm","Realm_detail","weight","length","ctmax_ARR_GS","thabann","thabsum","thabmaxmo","thab95hr","elev.grid","thabann.adj","thabsum.adj","thabmaxmo.adj","thab95hr.marineBT","thab95hr.marineBTmore","thab95hr.marineBTless","MBTrefuge","tmax.accsum","tmax.accsum.elev","tmax.accsumbyspp","tmax.accsumbyspp.elev","tsm_ann","tsm_ann_elev","tsm_sum","tsm_sum_elev","tsm_maxmo","tsm_maxmo_elev","tsm_95hr_accsum","tsm_95hr_marineBT","tsm_95hr_marineBT_accsum","tsm_95hr_marineBT_accsumbyspp","tsm_95hr_marineBTmore_accsum","tsm_95hr_marineBTless_accsum","tsm_NMGHCND_2m_shade_Tb95","tsm_NMGHCND_2m_shade_Tb95_accsum","tsm_NMGHCND_2m_shade_Tb95_accsum.elev","tsm_NMGHCND_2m_shade_Tb95_accsumbyspp.elev","tsm_NMGHCND_exposed_Tb95","tsm_NMGHCND_exposed_Tb95_accsum","tsm_NMGHCND_exposed_Tb95_accsum.elev","tsm_NMGHCND_shade_Tb_wet95","tsm_NMGHCND_shade_Tb_wet95_accsum","tsm_NMGHCND_shade_Tb_wet95_accsum.elev","tsm_NMGHCND_shade_Tb_wet95_accsumbyspp.elev","animal.type","tb_favorableGHCND95","tb_sunGHCND95","tsm_exposedGHCND95","tsm_favorableGHCND95","tsm_favorableGHCND95_marBTmore","tsm_favorableGHCND95_marBTless","tsm_favorableGHCND95byspp","tsm_favorableGHCND95_nomarineBT","tsm_favorableGHCND95_noacc"
NA,NA,NA,"Chamaeleo","ellioti",41.8,"crit",30.3,0.210382,35.1,1800,"Bennett_2004","Chordata","Reptilia","Squamata","Chamaeleonidae",25.3186882679417,44.9457137037287,23.8810224606164,17.5134557964263,"ectotherm","Terrestrial","",21.26,NA,NA,18.4079166666667,17.375,19.6321875,NA,1908,19.0019166666667,17.969,20.2261875,NA,NA,NA,NA,40.37825,40.44359,NA,NA,23.3920833333333,22.7980833333333,24.425,23.831,22.1678125,21.5738125,NA,NA,NA,NA,NA,NA,16.4813117320583,15.0595617320583,15.1249017320583,NA,-3.1457137037287,-4.56746370372871,-4.5021237037287,24.2865442035737,22.8647942035737,22.9301342035737,NA,"reptile",25.3186882679417,44.9457137037287,-4.5021237037287,15.1249017320583,15.1249017320583,15.1249017320583,NA,15.1249017320583,16.4813117320583
NA,NA,NA,"Chamaeleo","jacksonii",41,"crit",29.2,-1.274359,36.8,1700,"Bennett_2004","Chordata","Reptilia","Squamata","Chamaeleonidae",24.2510285608752,43.0670936224851,23.4737130628444,17.487563878908,"ectotherm","Terrestrial","",91.18,NA,NA,18.7933072916667,19.5467708333333,20.5884375,NA,1637,18.4468072916667,19.2002708333333,20.2419375,NA,NA,NA,NA,39.9381447916667,39.9000297916667,NA,NA,22.2066927083333,22.5531927083333,21.4532291666667,21.7997291666667,20.4115625,20.7580625,NA,NA,NA,NA,NA,NA,16.7489714391248,15.6871162307915,15.6490012307915,NA,-2.0670936224851,-3.12894883081844,-3.16706383081844,23.512436121092,22.4505809127587,22.4124659127587,NA,"reptile",24.2510285608752,43.0670936224851,-3.16706383081844,15.6490012307915,15.6490012307915,15.6490012307915,NA,15.6490012307915,16.7489714391248
NA,NA,NA,"Chamaeleo","schubotzi",41.6,"crit",19.1,-0.154284,37.3,3300,"Bennett_2004","Chordata","Reptilia","Squamata","Chamaeleonidae",13.9439627237767,34.022065813174,17.0974568952849,9.36236039106798,"ectotherm","Terrestrial","",14,NA,NA,13.58859375,13.7798958333333,14.946875,NA,3430,14.30359375,14.4948958333333,15.661875,NA,NA,NA,NA,41.0147885416667,41.0934385416667,NA,NA,28.01140625,27.29640625,27.8201041666667,27.1051041666667,26.653125,25.938125,NA,NA,NA,NA,NA,NA,27.6560372762233,27.07082581789,27.14947581789,NA,7.577934186826,6.99272272849267,7.07137272849267,32.237639608932,31.6524281505987,31.7310781505987,NA,"reptile",13.9439627237767,34.022065813174,7.07137272849267,27.14947581789,27.14947581789,27.14947581789,NA,27.14947581789,27.6560372762233
NA,NA,NA,"Charina","bottae",38,"crit",14,44.58,-123.26,70,"Brattstrom_1965","Chordata","Reptilia","Squamata","Boidae",23.110017848034,41.8356558349689,24.3824172739192,17.5532359610143,"ectotherm","Terrestrial","",292.24,NA,NA,11.4119791666667,17.7515625,18.89,NA,208,12.1709791666667,18.5105625,19.649,NA,NA,NA,NA,38.412671875,38.496161875,NA,NA,26.5880208333333,25.8290208333333,20.2484375,19.4894375,19.11,18.351,NA,NA,NA,NA,NA,NA,14.889982151966,15.302654026966,15.386144026966,NA,-3.8356558349689,-3.4229839599689,-3.3394939599689,20.4467640389857,20.8594359139857,20.9429259139857,NA,"reptile",23.110017848034,41.8356558349689,-3.3394939599689,15.386144026966,15.386144026966,15.386144026966,NA,15.386144026966,14.889982151966
NA,NA,NA,"Chirodica","chalcoptera",41,"crit",19,-33.6,19,350,"Terblanche_et_al_2005","Arthropoda","Insecta","Coleoptera","Chrysomelidae",27.3432510375977,49.7150094985962,28.8267470359802,20.455913066864,"ectotherm","Terrestrial","",0.0023,NA,-0.13,15.6802083333333,20.439375,20.975625,NA,357,15.7187083333333,20.477875,21.014125,NA,NA,NA,NA,41.15833125,41.16256625,40.81288125,40.80787625,25.3197916666667,25.2812916666667,20.560625,20.522125,20.024375,19.985875,NA,NA,NA,NA,NA,NA,13.6567489624023,13.8150802124023,13.8193152124023,13.4646252124023,-8.7150094985962,-8.5566782485962,-8.55244324859621,20.544086933136,20.702418183136,20.706653183136,20.351963183136,"insect",27.3432510375977,49.7150094985962,-8.55244324859621,13.8193152124023,13.8193152124023,13.8193152124023,13.4646252124023,13.8193152124023,13.6567489624023
NA,NA,NA,"Chrysomela","aeneicollis",39,"crit",25,37.18,-118.28,3200,"Neargarder_2003","Arthropoda","Insecta","Coleoptera","Chrysomelidae",28.9454345703125,51.6652282714844,24.8518136024475,17.4512214660644,"ectotherm","Terrestrial","",0.0023,NA,NA,10.6151302083333,19.9496875,21.3196875,NA,2265,5.47263020833333,14.8071875,16.1771875,NA,NA,NA,NA,38.444465625,37.878790625,NA,NA,28.3848697916667,33.5273697916667,19.0503125,24.1928125,17.6803125,22.8228125,NA,NA,NA,NA,NA,NA,10.0545654296875,9.4990310546875,8.9333560546875,NA,-12.6652282714844,-13.2207626464844,-13.7864376464844,21.5487785339356,20.9932441589356,20.4275691589356,NA,"insect",28.9454345703125,51.6652282714844,-13.7864376464844,8.9333560546875,8.9333560546875,8.9333560546875,NA,8.9333560546875,10.0545654296875
NA,NA,NA,"Cnemidophorus","tigris",45.1,"crit",NA,43,-116.2,300,"van_Berkum_1988","Chordata","Reptilia","Squamata","Teiidae",27.8629648155604,48.1182955163208,24.0519356484766,17.3304299546699,"ectotherm","Terrestrial","",79.1,NA,NA,10.0497395833333,20.96375,22.681875,NA,909,13.3992395833333,24.31325,26.031375,NA,NA,NA,NA,45.1,45.1,NA,NA,35.0502604166667,31.7007604166667,24.13625,20.78675,22.418125,19.068625,NA,NA,NA,NA,NA,NA,17.2370351844396,17.2370351844396,17.2370351844396,NA,-3.0182955163208,-3.0182955163208,-3.0182955163208,27.7695700453301,27.7695700453301,27.7695700453301,NA,"reptile",27.8629648155604,48.1182955163208,-3.0182955163208,17.2370351844396,17.2370351844396,17.2370351844396,NA,17.2370351844396,17.2370351844396
NA,NA,NA,"Coptotermes","formosanus",45.9,"crit",25,39.391166,-85.48,200,"Hu_and_Appel_2004","Arthropoda","Insecta","Isoptera","Rhinotermitidae",27.0083480834961,43.7993173599243,27.6685539245605,21.3366064071655,"ectotherm","Terrestrial","",NA,NA,NA,11.4381510416667,22.7379166666667,23.760625,NA,300,11.9881510416667,23.2879166666667,24.310625,NA,NA,NA,NA,45.6511708333333,45.7116708333333,NA,NA,34.4618489583333,33.9118489583333,23.1620833333333,22.6120833333333,22.139375,21.589375,NA,NA,NA,NA,NA,NA,18.8916519165039,18.6428227498372,18.7033227498372,NA,2.1006826400757,1.85185347340903,1.91235347340903,24.5633935928345,24.3145644261678,24.3750644261678,NA,"insect",27.0083480834961,43.7993173599243,1.91235347340903,18.7033227498372,18.7033227498372,18.7033227498372,NA,18.7033227498372,18.8916519165039
NA,NA,NA,"Cryptopygus","cisantarcticus",31.6,"crit",3,-71.68333333,170,0,"Sinclair_et_al._2006","Arthropoda","Entognatha","Collembola","Isotomidae",NA,NA,NA,NA,"ectotherm","Terrestrial","",NA,NA,NA,-19.0804166666667,-6.81,-5.755,NA,339,-17.2159166666667,-4.9455,-3.8905,NA,NA,NA,NA,30.5209,30.725995,NA,NA,50.6804166666667,48.8159166666667,38.41,36.5455,37.355,35.4905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"insect",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Ctenotus","regius",45.1,"crit",35,-30,150,NA,"Bennett_and_John-Alder_1986","Chordata","Reptilia","Squamata","Scincidae",29.2859651398072,55.9251776154446,30.4193508361152,20.7009890658381,"ectotherm","Terrestrial","",11.8,NA,NA,18.1265625,24.9608333333333,25.6375,NA,388.25,18.1265625,24.9608333333333,25.6375,NA,NA,NA,NA,43.9956916666667,43.9956916666667,NA,NA,26.9734375,26.9734375,20.1391666666667,20.1391666666667,19.4625,19.4625,NA,NA,NA,NA,NA,NA,15.8140348601928,14.7097265268595,14.7097265268595,NA,-10.8251776154446,-11.9294859487779,-11.9294859487779,24.3990109341619,23.2947026008286,23.2947026008286,NA,"reptile",29.2859651398072,55.9251776154446,-11.9294859487779,14.7097265268595,14.7097265268595,14.7097265268595,NA,14.7097265268595,15.8140348601928
NA,NA,NA,"Ctenotus","uber",45.5,"crit",35,-34.57,139.57,0,"Bennett_and_John-Alder_1986","Chordata","Reptilia","Squamata","Scincidae",28.3101104149812,52.8508358852428,28.6215533138699,19.2242174486529,"ectotherm","Terrestrial","",11.34,NA,NA,16.0361979166667,21.6483333333333,22.2653125,NA,53,16.3276979166667,21.9398333333333,22.5568125,NA,NA,NA,NA,44.0313166666667,44.0633816666667,NA,NA,29.4638020833333,29.1723020833333,23.8516666666667,23.5601666666667,23.2346875,22.9431875,NA,NA,NA,NA,NA,NA,17.1898895850188,15.7212062516855,15.7532712516855,NA,-7.3508358852428,-8.81951921857613,-8.78745421857614,26.2757825513471,24.8070992180138,24.8391642180138,NA,"reptile",28.3101104149812,52.8508358852428,-8.78745421857614,15.7532712516855,15.7532712516855,15.7532712516855,NA,15.7532712516855,17.1898895850188
NA,NA,NA,"Dipoena","inornata",43.2,"crit",15,55.4,14.19,3,"Almquist_1970","Arthropoda","Arachnida","Araneae","Theridiidae",18.8396835327148,33.0004692077637,21.0164030075073,15.8041455745697,"ectotherm","Terrestrial","",2e-04,NA,NA,7.61416666666667,15.73,16.5,NA,22.1111111111111,7.71927777777778,15.8351111111111,16.6051111111111,NA,NA,NA,NA,43.2803,43.2918622222222,NA,NA,35.5858333333333,35.4807222222222,27.47,27.3648888888889,26.7,26.5948888888889,NA,NA,NA,NA,NA,NA,24.3603164672852,24.4406164672852,24.4521786895074,NA,10.1995307922363,10.2798307922363,10.2913930144585,27.3958544254303,27.4761544254303,27.4877166476525,NA,"spider",18.8396835327148,33.0004692077637,10.2913930144585,24.4521786895074,24.4521786895074,24.4521786895074,NA,24.4521786895074,24.3603164672852
NA,NA,NA,"Dipsosaurus","dorsalis",47.5,"crit",38,33.8,-115.5,NA,"Bennett_1980","Chordata","Reptilia","Squamata","Iguania",37.4073625196583,59.1007954342621,32.2551964105092,25.0785831954088,"ectotherm","Terrestrial","",159.7,NA,NA,20.2558333333333,30.0210416666667,31.119375,NA,498.5,20.2558333333333,30.0210416666667,31.119375,NA,NA,NA,NA,46.6223145833333,46.6223145833333,NA,NA,27.2441666666667,27.2441666666667,17.4789583333333,17.4789583333333,16.380625,16.380625,NA,NA,NA,NA,NA,NA,10.0926374803417,9.21495206367504,9.21495206367504,NA,-11.6007954342621,-12.4784808509288,-12.4784808509288,22.4214168045912,21.5437313879245,21.5437313879245,NA,"reptile",37.4073625196583,59.1007954342621,-12.4784808509288,9.21495206367504,9.21495206367504,9.21495206367504,NA,9.21495206367504,10.0926374803417
NA,NA,NA,"Drosophila","angularis",34.4,"leth",23,35.594573,139.721364,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",27.7853240966797,42.5514175415039,27.9993457794189,24.4285767555237,"ectotherm","Terrestrial","",2e-04,NA,NA,15.4576041666667,24.6554166666667,26.77125,NA,36,15.4576041666667,24.6554166666667,26.77125,NA,NA,NA,NA,34.5820958333333,34.5820958333333,NA,NA,18.9423958333333,18.9423958333333,9.74458333333333,9.74458333333333,7.62875,7.62875,NA,NA,NA,NA,NA,NA,6.6146759033203,6.79677173665363,6.79677173665363,NA,-8.1514175415039,-7.96932170817057,-7.96932170817057,9.9714232444763,10.1535190778096,10.1535190778096,NA,"insect",27.7853240966797,42.5514175415039,-7.96932170817057,6.79677173665363,6.79677173665363,6.79677173665363,NA,6.79677173665363,6.6146759033203
NA,NA,NA,"Drosophila","auraria",33.9,"leth",23,43.115593,141.444655,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",22.7958724975586,38.7815076828003,25.6035449981689,19.9018630027771,"ectotherm","Terrestrial","",2e-04,NA,NA,6.64765625,17.5614583333333,19.8975,NA,35,6.64765625,17.5614583333333,19.8975,NA,NA,NA,NA,33.3017604166667,33.3017604166667,NA,NA,27.25234375,27.25234375,16.3385416666667,16.3385416666667,14.0025,14.0025,NA,NA,NA,NA,NA,NA,11.1041275024414,10.5058879191081,10.5058879191081,NA,-4.8815076828003,-5.47974726613364,-5.47974726613364,13.9981369972229,13.3998974138896,13.3998974138896,NA,"insect",22.7958724975586,38.7815076828003,-5.47974726613364,10.5058879191081,10.5058879191081,10.5058879191081,NA,10.5058879191081,11.1041275024414
NA,NA,NA,"Drosophila","biauraria",32.5,"leth",23,43.115593,141.444655,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",22.7958724975586,38.7815076828003,25.6035449981689,19.9018630027771,"ectotherm","Terrestrial","",2e-04,NA,NA,6.64765625,17.5614583333333,19.8975,NA,35,6.64765625,17.5614583333333,19.8975,NA,NA,NA,NA,31.9017604166667,31.9017604166667,NA,NA,25.85234375,25.85234375,14.9385416666667,14.9385416666667,12.6025,12.6025,NA,NA,NA,NA,NA,NA,9.7041275024414,9.10588791910806,9.10588791910806,NA,-6.2815076828003,-6.87974726613364,-6.87974726613364,12.5981369972229,11.9998974138896,11.9998974138896,NA,"insect",22.7958724975586,38.7815076828003,-6.87974726613364,9.10588791910806,9.10588791910806,9.10588791910806,NA,9.10588791910806,9.7041275024414
NA,NA,NA,"Drosophila","bipectinata",33.5,"leth",23,24.331864,123.820935,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",29.484375,45.8610618591309,29.9956782341003,26.449511051178,"ectotherm","Terrestrial","",2e-04,NA,NA,19.0037291666667,24.0329583333333,24.59825,NA,10.5207756232687,19.0037291666667,24.0329583333333,24.59825,NA,NA,NA,NA,33.6136254166667,33.6136254166667,NA,NA,14.4962708333333,14.4962708333333,9.46704166666667,9.46704166666667,8.90175,8.90175,NA,NA,NA,NA,NA,NA,4.015625,4.12925041666666,4.12925041666666,NA,-12.3610618591309,-12.2474364424642,-12.2474364424642,7.050488948822,7.16411436548866,7.16411436548866,NA,"insect",29.484375,45.8610618591309,-12.2474364424642,4.12925041666666,4.12925041666666,4.12925041666666,NA,4.12925041666666,4.015625
NA,NA,NA,"Drosophila","bizonata",32.9,"leth",23,35.594573,139.721364,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",27.7853240966797,42.5514175415039,27.9993457794189,24.4285767555237,"ectotherm","Terrestrial","",2e-04,NA,NA,15.4576041666667,24.6554166666667,26.77125,NA,36,15.4576041666667,24.6554166666667,26.77125,NA,NA,NA,NA,33.0820958333333,33.0820958333333,NA,NA,17.4423958333333,17.4423958333333,8.24458333333333,8.24458333333333,6.12875,6.12875,NA,NA,NA,NA,NA,NA,5.1146759033203,5.29677173665363,5.29677173665363,NA,-9.6514175415039,-9.46932170817057,-9.46932170817057,8.4714232444763,8.65351907780963,8.65351907780963,NA,"insect",27.7853240966797,42.5514175415039,-9.46932170817057,5.29677173665363,5.29677173665363,5.29677173665363,NA,5.29677173665363,5.1146759033203
NA,NA,NA,"Drosophila","bocki",33.2,"leth",23,24.331864,123.820935,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",29.484375,45.8610618591309,29.9956782341003,26.449511051178,"ectotherm","Terrestrial","",2e-04,NA,NA,19.0037291666667,24.0329583333333,24.59825,NA,10.5207756232687,19.0037291666667,24.0329583333333,24.59825,NA,NA,NA,NA,33.3136254166667,33.3136254166667,NA,NA,14.1962708333333,14.1962708333333,9.16704166666667,9.16704166666667,8.60175,8.60175,NA,NA,NA,NA,NA,NA,3.715625,3.82925041666667,3.82925041666667,NA,-12.6610618591309,-12.5474364424642,-12.5474364424642,6.750488948822,6.86411436548867,6.86411436548867,NA,"insect",29.484375,45.8610618591309,-12.5474364424642,3.82925041666667,3.82925041666667,3.82925041666667,NA,3.82925041666667,3.715625
NA,NA,NA,"Drosophila","brachynephros",33.6,"leth",23,43.115593,141.444655,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",22.7958724975586,38.7815076828003,25.6035449981689,19.9018630027771,"ectotherm","Terrestrial","",2e-04,NA,NA,6.64765625,17.5614583333333,19.8975,NA,35,6.64765625,17.5614583333333,19.8975,NA,NA,NA,NA,33.0017604166667,33.0017604166667,NA,NA,26.95234375,26.95234375,16.0385416666667,16.0385416666667,13.7025,13.7025,NA,NA,NA,NA,NA,NA,10.8041275024414,10.2058879191081,10.2058879191081,NA,-5.1815076828003,-5.77974726613363,-5.77974726613363,13.6981369972229,13.0998974138896,13.0998974138896,NA,"insect",22.7958724975586,38.7815076828003,-5.77974726613363,10.2058879191081,10.2058879191081,10.2058879191081,NA,10.2058879191081,10.8041275024414
NA,NA,NA,"Drosophila","curviceps",30,"leth",21,36.5,138.5,1600,"Ohtsu_et_al._1999","Arthropoda","Insecta","Diptera","Drosophilidae",20.6430053710938,37.5295677185059,23.700682926178,17.8282947540283,"ectotherm","Terrestrial","",2e-04,NA,NA,10.3567708333333,20.82625,22.68125,NA,1071.25,7.44864583333333,17.918125,19.773125,NA,NA,NA,NA,29.9808875,29.66099375,NA,NA,19.6432291666667,22.5513541666667,9.17375,12.081875,7.31875,10.226875,NA,NA,NA,NA,NA,NA,9.3569946289062,9.3378821289062,9.0179883789062,NA,-7.5295677185059,-7.5486802185059,-7.8685739685059,12.1717052459717,12.1525927459717,11.8326989959717,NA,"insect",20.6430053710938,37.5295677185059,-7.8685739685059,9.0179883789062,9.0179883789062,9.0179883789062,NA,9.0179883789062,9.3569946289062
NA,NA,NA,"Drosophila","curvispina",32.6,"leth",23,43.115593,141.444655,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",22.7958724975586,38.7815076828003,25.6035449981689,19.9018630027771,"ectotherm","Terrestrial","",2e-04,NA,NA,6.64765625,17.5614583333333,19.8975,NA,35,6.64765625,17.5614583333333,19.8975,NA,NA,NA,NA,32.0017604166667,32.0017604166667,NA,NA,25.95234375,25.95234375,15.0385416666667,15.0385416666667,12.7025,12.7025,NA,NA,NA,NA,NA,NA,9.8041275024414,9.20588791910807,9.20588791910807,NA,-6.1815076828003,-6.77974726613363,-6.77974726613363,12.6981369972229,12.0998974138896,12.0998974138896,NA,"insect",22.7958724975586,38.7815076828003,-6.77974726613363,9.20588791910807,9.20588791910807,9.20588791910807,NA,9.20588791910807,9.8041275024414
NA,NA,NA,"Drosophila","daruma",33.4,"leth",23,35.028846,135.796642,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",26.6334228515625,42.6559728622436,28.8002708435058,23.0060198783874,"ectotherm","Terrestrial","",2e-04,NA,NA,13.4535416666667,23.5266666666667,25.6021875,NA,293,13.4535416666667,23.5266666666667,25.6021875,NA,NA,NA,NA,33.4579333333333,33.4579333333333,NA,NA,19.9464583333333,19.9464583333333,9.87333333333333,9.87333333333333,7.7978125,7.7978125,NA,NA,NA,NA,NA,NA,6.7665771484375,6.82451048177083,6.82451048177083,NA,-9.2559728622436,-9.19803952891027,-9.19803952891027,10.3939801216126,10.4519134549459,10.4519134549459,NA,"insect",26.6334228515625,42.6559728622436,-9.19803952891027,6.82451048177083,6.82451048177083,6.82451048177083,NA,6.82451048177083,6.7665771484375
NA,NA,NA,"Drosophila","elegans",33.6,"leth",23,24.331864,123.820935,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",29.484375,45.8610618591309,29.9956782341003,26.449511051178,"ectotherm","Terrestrial","",2e-04,NA,NA,19.0037291666667,24.0329583333333,24.59825,NA,10.5207756232687,19.0037291666667,24.0329583333333,24.59825,NA,NA,NA,NA,33.7136254166667,33.7136254166667,NA,NA,14.5962708333333,14.5962708333333,9.56704166666667,9.56704166666667,9.00175,9.00175,NA,NA,NA,NA,NA,NA,4.115625,4.22925041666667,4.22925041666667,NA,-12.2610618591309,-12.1474364424642,-12.1474364424642,7.150488948822,7.26411436548867,7.26411436548867,NA,"insect",29.484375,45.8610618591309,-12.1474364424642,4.22925041666667,4.22925041666667,4.22925041666667,NA,4.22925041666667,4.115625
NA,NA,NA,"Drosophila","ficusphila",33.5,"leth",23,24.331864,123.820935,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",29.484375,45.8610618591309,29.9956782341003,26.449511051178,"ectotherm","Terrestrial","",2e-04,NA,NA,19.0037291666667,24.0329583333333,24.59825,NA,10.5207756232687,19.0037291666667,24.0329583333333,24.59825,NA,NA,NA,NA,33.6136254166667,33.6136254166667,NA,NA,14.4962708333333,14.4962708333333,9.46704166666667,9.46704166666667,8.90175,8.90175,NA,NA,NA,NA,NA,NA,4.015625,4.12925041666666,4.12925041666666,NA,-12.3610618591309,-12.2474364424642,-12.2474364424642,7.050488948822,7.16411436548866,7.16411436548866,NA,"insect",29.484375,45.8610618591309,-12.2474364424642,4.12925041666666,4.12925041666666,4.12925041666666,NA,4.12925041666666,4.015625
NA,NA,NA,"Drosophila","immigrans",31.5,"leth",21,43,141.3,NA,"Ohtsu_et_al._1999","Arthropoda","Insecta","Diptera","Drosophilidae",19.251953125,35.044740486145,22.364085483551,16.6474634170532,"ectotherm","Terrestrial","",2e-04,NA,NA,6.59520833333333,17.46625,19.82375,NA,176,6.59520833333333,17.46625,19.82375,NA,NA,NA,NA,31.1112875,31.1112875,NA,NA,24.9047916666667,24.9047916666667,14.03375,14.03375,11.67625,11.67625,NA,NA,NA,NA,NA,NA,12.248046875,11.859334375,11.859334375,NA,-3.544740486145,-3.933452986145,-3.933452986145,14.8525365829468,14.4638240829468,14.4638240829468,NA,"insect",19.251953125,35.044740486145,-3.933452986145,11.859334375,11.859334375,11.859334375,NA,11.859334375,12.248046875
NA,NA,NA,"Drosophila","kanekoi",35.4,"leth",23,43.115593,141.444655,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",22.7958724975586,38.7815076828003,25.6035449981689,19.9018630027771,"ectotherm","Terrestrial","",2e-04,NA,NA,6.64765625,17.5614583333333,19.8975,NA,35,6.64765625,17.5614583333333,19.8975,NA,NA,NA,NA,34.8017604166667,34.8017604166667,NA,NA,28.75234375,28.75234375,17.8385416666667,17.8385416666667,15.5025,15.5025,NA,NA,NA,NA,NA,NA,12.6041275024414,12.0058879191081,12.0058879191081,NA,-3.3815076828003,-3.97974726613364,-3.97974726613364,15.4981369972229,14.8998974138896,14.8998974138896,NA,"insect",22.7958724975586,38.7815076828003,-3.97974726613364,12.0058879191081,12.0058879191081,12.0058879191081,NA,12.0058879191081,12.6041275024414
NA,NA,NA,"Drosophila","lacertosa",31,"leth",23,43.115593,141.444655,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",22.7958724975586,38.7815076828003,25.6035449981689,19.9018630027771,"ectotherm","Terrestrial","",2e-04,NA,NA,6.64765625,17.5614583333333,19.8975,NA,35,6.64765625,17.5614583333333,19.8975,NA,NA,NA,NA,30.4017604166667,30.4017604166667,NA,NA,24.35234375,24.35234375,13.4385416666667,13.4385416666667,11.1025,11.1025,NA,NA,NA,NA,NA,NA,8.2041275024414,7.60588791910806,7.60588791910806,NA,-7.7815076828003,-8.37974726613364,-8.37974726613364,11.0981369972229,10.4998974138896,10.4998974138896,NA,"insect",22.7958724975586,38.7815076828003,-8.37974726613364,7.60588791910806,7.60588791910806,7.60588791910806,NA,7.60588791910806,8.2041275024414
NA,NA,NA,"Drosophila","lacteicornis",32.5,"leth",23,24.331864,123.820935,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",29.484375,45.8610618591309,29.9956782341003,26.449511051178,"ectotherm","Terrestrial","",2e-04,NA,NA,19.0037291666667,24.0329583333333,24.59825,NA,10.5207756232687,19.0037291666667,24.0329583333333,24.59825,NA,NA,NA,NA,32.6136254166667,32.6136254166667,NA,NA,13.4962708333333,13.4962708333333,8.46704166666667,8.46704166666667,7.90175,7.90175,NA,NA,NA,NA,NA,NA,3.015625,3.12925041666666,3.12925041666666,NA,-13.3610618591309,-13.2474364424642,-13.2474364424642,6.050488948822,6.16411436548866,6.16411436548866,NA,"insect",29.484375,45.8610618591309,-13.2474364424642,3.12925041666666,3.12925041666666,3.12925041666666,NA,3.12925041666666,3.015625
NA,NA,NA,"Drosophila","lutescens",31.1,"leth",23,35.594573,139.721364,NA,"Kimura_2004","Arthropoda","Insecta","Diptera","Drosophilidae",27.7853240966797,42.5514175415039,27.9993457794189,24.4285767555237,"ectotherm","Terrestrial","",2e-04,NA,NA,15.4576041666667,24.6554166666667,26.77125,NA,36,15.4576041666667,24.6554166666667,26.77125,NA,NA,NA,NA,31.2820958333333,31.2820958333333,NA,NA,15.6423958333333,15.6423958333333,6.44458333333333,6.44458333333333,4.32875,4.32875,NA,NA,NA,NA,NA,NA,3.3146759033203,3.49677173665363,3.49677173665363,NA,-11.4514175415039,-11.2693217081706,-11.2693217081706,6.6714232444763,6.85351907780964,6.85351907780964,NA,"insect",27.7853240966797,42.5514175415039,-11.2693217081706,3.49677173665363,3.49677173665363,3.49677173665363,NA,3.49677173665363,3.3146759033203
